   BENCHMARK INFORMATION
benchmark definition:    comparison_robust.xml
name:                    comparison_robust
run sets:                SMPMC, PAYNT-AR-1-by-1, PAYNT-AR-MDP-Eval, SMT(LRA)
date:                    Sat, 2025-07-26 11:50:12 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 4 with options '-m molehill --ce none --constraint existsforall' and propertyfile 'None'

inputfile                                                              status                       cpu time   wall time        host
pomdp-families-unsat_mem_2_obstacles-maze-4-2_2.yml                    TIMEOUT                       1800.62     1800.80        None
pomdp-families-unsat_mem_2_obstacles-maze-4_2.yml                      false                          274.41      274.55        None
pomdp-families-unsat_mem_3_obstacles-8-3_3.yml                         TIMEOUT                       1800.62     1800.77        None
pomdp-families-unsat_mem_3_obstacles-maze-4-2_3.yml                    TIMEOUT                       1800.62     1800.78        None
pomdp-families-unsat_mem_3_obstacles-maze-4_3.yml                      TIMEOUT                       1800.62     1800.78        None
------------------------------------------------------------------------------------------------------------------------------------
Run set 2                                                              done                         70283.42     3607.08           -


PAYNT-AR-MDP-Eval
Run set 3 of 4 with options 'robust_policy_baseline.py --synthesizer ar-mdp-eval --timeout 1000000000' and propertyfile 'None'

inputfile                                                              status                       cpu time   wall time        host
------------------------------------------------------------------------------------------------------------------------------------
mdp-families-sat_mem_1_avoid-8-2-big-family_1.yml                      TIMEOUT                       1800.62     1801.55        None
mdp-families-sat_mem_1_avoid-8-2-easy-big-family_1.yml                 TIMEOUT                       1800.65     1801.68        None
mdp-families-sat_mem_1_avoid-8-2-easy_1.yml                            TIMEOUT                       1800.64     1801.51        None
mdp-families-sat_mem_1_avoid-8-2_1.yml                                 TIMEOUT                       1800.66     1801.53        None
mdp-families-sat_mem_1_catch-5_1.yml                                   TIMEOUT                       1800.59     1801.68        None
mdp-families-sat_mem_1_dpm-switch-q10-big-big-family_1.yml             true                           311.63      312.40        None
mdp-families-sat_mem_1_dpm-switch-q10-big-family_1.yml                 TIMEOUT                       1800.61     1801.48        None
mdp-families-sat_mem_1_dpm-switch-q10-big_1.yml                        true                             4.80        5.54        None
mdp-families-sat_mem_1_dpm-switch-q10_1.yml                            TIMEOUT                       1800.60     1801.55        None
mdp-families-sat_mem_1_obstacles-10-6-skip-easy-big-family_1.yml       TIMEOUT                       1800.60     1801.51        None
mdp-families-sat_mem_1_obstacles-10-6-skip-easy_1.yml                  TIMEOUT                       1800.60     1801.59        None
mdp-families-sat_mem_1_obstacles-demo_1.yml                            true                             0.44        1.16        None
mdp-families-sat_mem_1_pacman-6_1.yml                                  true                             8.70        9.40        None
mdp-families-sat_mem_1_rocks-4-2_1.yml                                 true                             3.85        4.55        None
mdp-families-sat_mem_1_rocks-6-4-big-family_1.yml                      TIMEOUT                       1800.61     1801.44        None
mdp-families-sat_mem_1_rocks-6-4_1.yml                                 true                            21.15       21.83        None
mdp-families-sat_mem_1_rocks-8-1_1.yml                                 true                             0.79        1.40        None
mdp-families-sat_mem_1_rover-100-big-big-family_1.yml                  TIMEOUT                       1800.62     1801.29        None
mdp-families-sat_mem_1_rover-100-big_1.yml                             true                             0.66        1.27        None
mdp-families-sat_mem_1_rover-1000-big-family_1.yml                     TIMEOUT                       1800.65     1801.28        None
mdp-families-sat_mem_1_rover-1000_1.yml                                true                             1.58        2.16        None
mdp-families-sat_mem_1_uav-operator-roz-workload-big-family_1.yml      TIMEOUT                       1800.64     1801.31        None
mdp-families-sat_mem_1_uav-operator-roz-workload_1.yml                 true                             4.60        5.20        None
mdp-families-sat_mem_1_uav-roz-big-family_1.yml                        true                            34.61       35.23        None
mdp-families-sat_mem_1_uav-roz_1.yml                                   true                             3.67        4.24        None
mdp-families-sat_mem_1_virus-big-family_1.yml                          unknown                          2.38        2.99        None
other-sat_box-pushing.yml                                              TIMEOUT                       1800.64     1800.94        None
other-sat_dpm.yml                                                      true                            51.91       52.06        None
other-sat_maze.yml                                                     true                             0.51        0.66        None
pomdp-families-sat_mem_1_dpm-switch-q10_1.yml                          true                             3.77        3.92        None
pomdp-families-sat_mem_1_dpm_1.yml                                     true                           130.63      130.79        None
pomdp-families-sat_mem_1_refuel-04_1.yml                               true                             0.42        0.54        None
pomdp-families-sat_mem_1_rover-100_1.yml                               true                             1.33        1.48        None
pomdp-families-sat_mem_1_rover_1.yml                                   true                           171.09      171.24        None
pomdp-families-sat_mem_2_dpm-switch-q10_2.yml                          TIMEOUT                       1800.62     1800.93        None
pomdp-families-sat_mem_2_dpm_2.yml                                     true                           281.21      281.36        None
pomdp-families-sat_mem_2_obstacles-8-3_2.yml                           TIMEOUT                       1800.60     1801.20        None
pomdp-families-sat_mem_2_obstacles-8-6_2.yml                           TIMEOUT                       1800.59     1801.29        None
pomdp-families-sat_mem_2_refuel-04_2.yml                               true                             0.60        0.75        None
pomdp-families-sat_mem_2_rover-100_2.yml                               true                             5.83        5.98        None
pomdp-families-sat_mem_3_obstacles-8-3_3.yml                           TIMEOUT                       1800.62     1800.95        None
pomdp-families-sat_mem_3_obstacles-8-6_3.yml                           TIMEOUT                       1800.63     1800.88        None
mdp-families-unsat_mem_1_avoid-8-2-big-family_1.yml                    TIMEOUT                       1800.68     1801.02        None
mdp-families-unsat_mem_1_avoid-8-2-easy-big-family_1.yml               TIMEOUT                       1800.73     1801.02        None
mdp-families-unsat_mem_1_avoid-8-2-easy_1.yml                          TIMEOUT                       1800.65     1800.93        None
mdp-families-unsat_mem_1_avoid-8-2_1.yml                               TIMEOUT                       1800.66     1800.95        None
mdp-families-unsat_mem_1_dpm-switch-q10-big-big-family_1.yml           false                            2.97        3.13        None
mdp-families-unsat_mem_1_dpm-switch-q10-big-family_1.yml               false                            0.55        0.70        None
mdp-families-unsat_mem_1_dpm-switch-q10-big_1.yml                      false                            1.05        1.20        None
mdp-families-unsat_mem_1_dpm-switch-q10_1.yml                          false                            0.64        0.78        None
mdp-families-unsat_mem_1_obstacles-10-6-skip-easy-big-family_1.yml     TIMEOUT                       1800.61     1800.95        None
mdp-families-unsat_mem_1_obstacles-10-6-skip-easy_1.yml                TIMEOUT                       1800.61     1801.00        None
mdp-families-unsat_mem_1_obstacles-demo_1.yml                          false                            0.39        0.52        None
mdp-families-unsat_mem_1_rover-100-big-big-family_1.yml                false                            0.59        0.74        None
mdp-families-unsat_mem_1_rover-100-big_1.yml                           false                            0.43        0.55        None
mdp-families-unsat_mem_1_rover-1000-big-family_1.yml                   false                            3.03        3.19        None
mdp-families-unsat_mem_1_rover-1000_1.yml                              false                            0.75        0.88        None
mdp-families-unsat_mem_1_uav-operator-roz-workload-big-family_1.yml    false                            1.88        2.00        None
mdp-families-unsat_mem_1_uav-operator-roz-workload_1.yml               false                            1.07        1.19        None
mdp-families-unsat_mem_1_uav-roz-big-family_1.yml                      false                            2.38        2.52        None
mdp-families-unsat_mem_1_uav-roz_1.yml                                 false                            1.70        1.81        None
mdp-families-unsat_mem_1_virus-big-family_1.yml                        unknown                          2.31        2.43        None
other-unsat_box-pushing.yml                                            TIMEOUT                       1800.63     1800.98        None
other-unsat_dpm.yml                                                    TIMEOUT                       1800.65     1800.93        None
other-unsat_maze.yml                                                   false                            0.76        0.95        None
pomdp-families-unsat_mem_1_avoid_1.yml                                 false                            2.38        2.57        None
pomdp-families-unsat_mem_1_dpm-switch-q10_1.yml                        false                          215.41      215.69        None
pomdp-families-unsat_mem_1_dpm_1.yml                                   TIMEOUT                       1800.60     1800.97        None
pomdp-families-unsat_mem_1_obstacles-8-3_1.yml                         false                            0.40        0.68        None
pomdp-families-unsat_mem_1_obstacles-8-6_1.yml                         false                            0.46        0.73        None
pomdp-families-unsat_mem_1_obstacles-maze-4-2_1.yml                    TIMEOUT                       1800.61     1800.95        None
pomdp-families-unsat_mem_1_obstacles-maze-4_1.yml                      TIMEOUT                       1800.61     1800.93        None
pomdp-families-unsat_mem_2_avoid_2.yml                                 true                           910.69      910.94        None
pomdp-families-unsat_mem_2_dpm-switch-q10_2.yml                        TIMEOUT                       1800.61     1800.88        None
pomdp-families-unsat_mem_2_dpm_2.yml                                   TIMEOUT                       1800.61     1800.91        None
pomdp-families-unsat_mem_2_obstacles-8-3_2.yml                         TIMEOUT                       1800.61     1800.88        None
pomdp-families-unsat_mem_2_obstacles-8-6_2.yml                         TIMEOUT                       1800.62     1800.83        None
pomdp-families-unsat_mem_2_obstacles-maze-4-2_2.yml                    TIMEOUT                       1800.61     1800.83        None
pomdp-families-unsat_mem_2_obstacles-maze-4_2.yml                      TIMEOUT                       1800.61     1800.80        None
