x,y,velx,vely
21.210,2.570,2.105,-3.661
24.800,2.540,1.972,-3.444
26.470,2.660,1.875,-3.665
26.260,2.230,0.160,0.019
20.120,2.180,0.151,0.016
20.710,2.170,0.128,0.015
20.310,2.170,0.161,0.013
25.790,2.430,0.224,-0.025
26.620,2.730,0.212,-0.025
20.450,2.660,0.183,-0.027
22.470,2.660,0.195,-0.027
23.710,4.540,-2.325,-10.147
21.690,3.340,-2.504,-7.974
20.420,4.040,-2.321,-11.853
18.690,3.680,-2.408,-11.691
19.220,4.360,-3.239,-8.907
18.900,4.340,-3.163,-12.598
23.570,4.170,-3.404,-10.995
23.150,4.740,-3.326,-10.157
18.350,2.450,-4.669,2.027
20.170,2.250,-3.965,1.698
20.710,2.810,-4.167,1.504
24.230,2.600,-3.998,1.576
24.920,2.570,-3.921,1.834
26.670,2.820,-4.661,1.768
18.780,2.490,-3.244,1.564
21.140,2.130,-4.308,1.907
26.760,7.730,2.986,-9.492
29.070,7.510,3.370,-10.362
26.470,6.760,2.920,-9.241
21.670,7.580,3.402,-10.680
26.820,6.740,3.417,-12.499
25.890,5.970,2.559,-11.284
25.730,7.670,2.636,-12.581
24.550,6.420,3.468,-10.792
32.440,0.600,4.079,-17.650
37.370,0.570,5.781,-14.625
38.410,0.470,5.790,-14.493
39.180,0.430,5.403,-18.588
31.620,0.460,5.809,-14.843
29.580,0.500,4.424,-15.756
38.950,0.610,6.033,-13.666
39.510,0.560,4.977,-19.243
39.940,-3.000,6.027,-23.197
39.580,-2.230,5.688,-25.743
38.480,-2.830,5.729,-22.492
36.580,-2.370,5.629,-26.954
44.360,-2.910,6.954,-23.977
40.090,-3.100,5.878,-22.390
37.490,-2.210,5.965,-23.642
47.260,-2.740,8.049,-25.230
33.080,-3.270,7.519,-17.919
34.290,-3.020,7.061,-20.339
34.590,-2.680,5.360,-16.567
39.260,-2.500,6.420,-17.043
40.160,-2.870,7.636,-22.525
41.390,-3.320,6.411,-22.927
32.630,-2.780,7.297,-16.825
31.090,-3.020,6.138,-16.671
24.870,-1.120,3.834,-14.637
29.800,-1.420,4.201,-16.858
33.560,-1.470,3.072,-16.008
35.020,-1.150,3.304,-18.263
25.050,-1.430,3.410,-16.848
32.890,-1.230,3.176,-18.852
23.840,-1.510,3.107,-19.286
29.620,-1.270,3.873,-19.644
36.530,-3.190,4.931,-22.675
40.460,-3.150,4.766,-18.347
39.330,-3.140,3.915,-20.466
41.670,-3.250,3.310,-19.918
35.570,-4.560,4.571,-22.055
35.940,-3.450,3.907,-24.340
38.650,-4.580,4.994,-23.855
40.480,-3.630,4.092,-18.174
34.050,-4.400,3.805,-17.627
31.450,-4.030,3.497,-18.437
36.340,-3.470,4.119,-20.463
32.910,-4.030,4.337,-22.135
41.350,-4.240,4.326,-20.076
36.740,-4.200,3.836,-22.945
41.640,-3.220,4.135,-21.844
37.990,-3.440,4.252,-20.286
36.830,-2.530,4.431,-19.625
34.690,-3.060,5.296,-22.460
38.730,-2.560,4.075,-15.710
37.710,-2.290,5.320,-15.794
38.420,-2.830,4.844,-21.702
31.100,-2.210,4.421,-17.644
37.020,-2.890,4.248,-22.347
39.680,-2.400,3.945,-17.026
35.130,-2.460,4.775,-21.573
34.070,-3.200,4.075,-17.065
29.480,-2.800,5.389,-20.138
39.380,-2.400,4.210,-16.573
36.390,-2.410,4.772,-20.929
31.600,-3.240,4.322,-20.903
41.050,-2.380,4.118,-16.200
32.270,-2.850,5.721,-17.446
20.240,9.310,-1.841,-14.152
18.370,12.030,-1.542,-17.110
19.690,10.280,-1.786,-14.074
15.320,11.650,-1.826,-13.986
21.170,9.570,-1.539,-19.518
19.100,11.870,-1.590,-14.166
18.140,11.540,-2.075,-14.877
19.860,11.500,-1.891,-20.697
24.530,2.330,-5.476,2.575
21.180,3.300,-4.380,2.593
23.840,2.760,-5.295,3.178
23.250,3.080,-5.682,3.188
18.740,2.230,-4.391,3.792
25.150,2.420,-4.681,2.986
20.130,3.270,-5.990,2.609
18.570,2.520,-4.231,3.201
22.450,2.230,1.943,-0.212
24.750,2.200,2.102,-0.169
26.030,3.010,2.668,-0.187
21.620,2.640,2.444,-0.170
25.840,2.560,2.835,-0.278
26.720,2.430,2.667,-0.244
22.370,2.820,2.804,-0.307
23.170,2.640,2.049,-0.291
22.890,2.680,-5.381,0.749
24.220,3.250,-5.270,0.903
18.690,3.270,-6.142,0.640
22.170,3.090,-5.704,0.748
23.000,3.080,-4.578,0.470
20.770,3.010,-6.344,0.511
22.220,2.920,-4.588,0.515
23.420,2.390,-5.882,0.429
18.310,3.460,4.989,-2.607
21.930,3.210,4.556,-2.059
16.570,3.310,5.485,-2.433
20.360,4.330,4.585,-2.354
23.020,3.760,3.932,-2.179
16.320,4.190,4.729,-2.421
19.590,3.550,5.806,-1.872
21.440,2.950,4.077,-2.095
25.180,1.810,1.275,-5.219
28.580,1.870,1.214,-4.486
25.280,1.610,1.320,-4.428
26.860,2.340,1.425,-4.911
26.600,2.080,1.071,-4.384
23.190,2.340,0.969,-5.149
30.220,1.620,1.037,-3.816
23.130,1.650,1.091,-5.072
22.350,2.830,2.475,-12.361
20.650,2.870,2.200,-12.714
22.530,2.950,2.199,-11.599
20.500,3.390,2.105,-14.619
22.660,3.070,2.463,-13.048
19.900,2.690,2.350,-12.868
26.660,3.650,2.228,-14.987
19.420,3.110,2.004,-11.897
25.840,2.320,-0.047,0.006
25.450,2.100,-0.039,0.008
25.230,2.420,-0.046,0.006
27.100,2.740,-0.042,0.007
22.710,2.550,-0.066,0.010
25.480,2.030,-0.066,0.011
26.970,2.300,-0.054,0.012
20.820,2.880,-0.074,0.009
26.660,3.450,-3.221,-1.125
22.290,3.540,-2.805,-1.393
22.720,3.220,-2.468,-0.980
28.400,3.270,-2.817,-1.269
27.550,3.420,-3.062,-1.374
26.410,3.710,-3.179,-1.333
24.920,3.690,-2.633,-1.210
26.500,2.960,-2.156,-1.503
14.540,13.490,-1.660,-6.727
14.510,11.910,-1.811,-7.985
13.710,15.630,-1.797,-8.059
13.150,14.860,-1.727,-5.981
14.030,12.800,-1.718,-6.560
15.000,13.600,-2.130,-7.849
13.900,11.730,-2.187,-8.478
13.670,12.010,-1.702,-6.216
16.210,9.560,-3.175,-11.486
19.410,12.200,-2.734,-13.406
18.670,10.360,-3.211,-12.391
13.120,11.740,-2.635,-11.093
16.520,12.330,-3.332,-11.624
14.260,10.780,-2.822,-9.888
14.320,8.670,-2.971,-11.521
16.660,11.880,-4.004,-9.540
20.390,4.380,1.798,-1.817
19.410,3.770,2.015,-1.660
21.240,4.450,2.171,-1.866
17.450,4.730,2.083,-1.953
18.690,4.440,1.637,-1.852
16.690,5.260,1.728,-2.143
21.380,3.940,1.914,-1.815
18.270,5.010,1.555,-1.800
21.850,2.480,-2.721,0.777
25.690,2.330,-2.149,1.016
20.160,2.290,-2.217,1.047
23.370,1.990,-1.926,0.972
24.310,2.610,-2.809,0.920
25.840,2.380,-2.565,1.019
19.830,2.700,-2.438,0.887
23.110,2.680,-2.019,0.988
26.770,2.660,6.410,2.064
25.530,2.830,6.101,2.250
21.470,3.270,5.479,1.577
21.510,3.150,5.480,1.997
19.790,3.180,6.506,1.614
25.450,2.450,6.640,1.564
19.530,2.680,6.250,2.022
24.980,3.170,6.152,1.856
13.520,4.300,1.526,0.592
13.810,5.520,2.010,0.456
14.200,5.690,1.895,0.590
14.160,4.500,1.719,0.580
16.710,5.190,1.389,0.632
15.520,5.160,0.968,0.559
17.010,5.220,1.346,0.584
15.190,5.280,0.975,0.545
17.320,3.770,4.597,-1.128
18.500,4.500,5.989,-1.115
22.310,4.920,4.787,-1.124
21.400,4.330,4.658,-1.257
16.820,3.580,5.814,-1.187
18.440,4.140,6.013,-1.366
21.900,4.030,5.136,-1.213
18.210,5.030,5.949,-1.408
14.200,4.670,-5.201,-0.907
15.150,5.000,-5.672,-1.201
13.490,3.990,-5.108,-1.168
15.350,5.280,-4.934,-1.236
18.860,5.650,-5.266,-1.067
16.680,5.400,-5.989,-1.362
18.240,5.330,-6.961,-1.338
15.670,5.630,-4.880,-1.463
12.540,5.840,-3.330,-0.099
12.130,5.790,-3.679,-0.112
13.410,5.750,-2.210,-0.345
14.370,3.990,-3.103,-0.247
13.580,5.370,-2.402,-0.218
14.110,4.180,-2.905,-0.178
14.590,3.910,-1.742,1.781
12.830,4.830,-7.670,-0.100
14.450,4.500,-7.285,-0.317
14.700,5.040,-0.641,-0.268
15.330,5.340,-0.599,-0.332
18.040,4.740,-0.605,-0.390
13.220,4.010,-0.644,-0.346
14.420,4.920,-0.451,-0.115
18.600,3.820,-0.596,-0.162
15.010,5.140,-0.591,-0.125
15.340,4.900,-0.609,-0.161
18.340,4.380,-1.323,0.144
17.720,5.090,-1.321,0.133
16.200,4.080,-1.427,0.159
14.360,5.490,-1.282,0.131
15.800,4.080,-1.195,0.144
18.970,5.350,-1.235,0.121
18.720,5.180,-1.089,0.131
20.460,4.980,-1.080,0.124
19.270,6.370,-0.621,-23.195
14.860,6.730,-0.811,-19.515
17.370,6.880,-0.783,-20.493
20.860,5.970,-0.901,-21.814
15.480,6.160,-0.935,-21.103
15.850,5.980,-0.930,-22.155
17.940,5.310,-0.924,-19.830
18.650,6.500,-0.752,-19.440
24.020,3.550,-3.933,1.950
17.290,3.050,-3.197,2.130
17.850,3.250,-3.988,2.405
16.910,3.650,-4.487,1.766
20.950,3.450,-4.753,1.661
23.640,3.210,-3.241,2.081
23.710,2.990,-3.378,1.767
19.850,3.790,-4.082,2.091
25.560,3.010,2.308,0.733
26.480,3.360,2.563,0.881
28.890,3.400,2.555,0.893
27.930,2.680,2.711,0.936
20.760,3.060,2.635,1.040
23.860,3.370,1.960,1.238
21.440,3.270,2.871,1.023
28.540,3.570,2.771,0.910
24.290,-10.350,2.068,-29.965
27.930,-9.050,2.500,-30.519
28.910,-10.460,2.114,-37.608
22.550,-11.240,2.696,-38.971
25.740,-9.550,2.811,-34.378
23.710,-10.180,3.206,-32.766
22.760,-8.810,3.098,-33.913
22.560,-12.090,2.432,-30.356
24.750,2.480,0.027,-0.003
19.740,2.310,0.027,-0.003
24.330,2.340,0.035,-0.003
21.490,2.160,0.032,-0.004
24.000,2.890,-0.098,0.017
26.270,2.090,-0.098,0.014
21.240,2.550,-0.096,0.014
21.230,2.360,-0.096,0.015
17.980,2.660,0.023,-0.018
19.390,3.200,0.025,-0.020
22.800,3.130,0.026,-0.020
18.530,2.620,0.029,-0.020
20.930,3.420,0.015,-0.011
19.190,3.480,0.015,-0.011
26.200,2.830,0.016,-0.013
18.460,3.410,0.019,-0.010
25.860,2.290,-0.567,-0.303
25.560,2.340,-0.563,-0.254
24.630,2.620,-0.671,-0.251
20.900,2.140,-0.781,-0.331
21.990,2.940,-0.815,-0.420
21.350,2.950,-0.841,-0.380
25.690,2.380,-0.987,-0.379
23.950,2.420,-0.941,-0.372
20.770,3.820,-4.172,2.159
18.740,3.550,-4.058,2.723
17.220,3.420,-5.295,1.959
23.670,4.230,-3.990,2.432
22.000,3.870,-4.885,1.995
18.610,3.450,-4.165,2.180
22.590,4.240,-5.036,2.652
19.910,3.490,-5.818,2.744
17.920,14.200,-2.839,-11.741
14.950,9.930,-2.745,-11.656
14.850,14.410,-3.252,-15.748
20.250,11.290,-2.805,-14.863
14.180,12.700,-2.362,-15.620
20.110,10.540,-3.174,-14.529
19.870,14.130,-2.794,-12.946
15.560,12.900,-3.442,-11.533
24.050,5.630,-1.935,-25.207
21.490,5.870,-1.841,-20.735
16.910,5.900,-1.643,-20.399
19.800,5.290,-1.582,-19.383
24.110,5.180,-1.199,-27.107
17.530,4.390,-1.598,-22.305
21.770,4.780,-1.255,-23.867
24.220,6.110,-1.431,-19.691
22.520,2.850,1.482,-0.598
24.100,2.910,1.446,-0.732
18.140,3.540,1.175,-0.679
18.250,3.030,1.431,-0.762
17.920,3.770,1.514,-0.697
20.020,3.130,1.289,-0.836
21.930,3.620,1.474,-0.832
25.200,3.640,1.219,-0.750
12.570,4.980,-6.313,0.957
16.750,4.330,-5.750,1.067
15.380,5.030,-5.931,0.919
14.390,5.200,-7.408,1.014
15.210,5.290,-7.484,0.972
17.080,5.940,-6.612,0.689
15.440,5.920,-5.311,0.677
16.120,5.380,-7.053,0.967
14.680,4.050,-0.984,-0.019
14.620,5.450,-3.512,-1.804
13.620,4.220,-4.027,-2.289
14.640,5.670,-3.335,-2.091
13.250,4.930,-8.237,-4.876
12.530,5.740,-11.626,-4.072
14.220,6.010,-9.391,-4.821
13.090,5.480,-10.387,-4.381
12.470,5.270,-10.703,-4.068
12.300,4.470,-11.552,-5.322
12.480,5.250,-11.943,-4.971
11.760,4.850,-9.229,-5.273
14.380,5.760,-10.974,-5.300
14.870,5.120,-9.935,-5.691
11.290,4.810,-11.857,-6.123
12.170,5.580,-10.337,-4.910
13.810,5.920,-12.729,-4.972
13.330,6.270,-11.867,-5.378
14.810,5.570,-14.525,-4.526
23.040,2.890,5.849,-1.839
20.700,2.260,6.592,-2.111
24.940,2.750,5.848,-2.313
22.670,2.200,5.312,-1.819
26.530,2.790,4.937,-1.932
23.580,2.090,6.299,-1.702
21.290,1.970,5.260,-1.617
27.210,2.240,6.576,-1.476
20.260,5.290,-0.154,0.300
20.210,4.390,-0.148,0.397
15.590,4.200,-0.120,0.274
17.410,5.260,-0.124,0.401
18.900,4.320,-0.292,0.288
16.540,4.590,-0.272,0.345
17.170,5.380,-0.212,0.350
19.260,5.270,-0.260,0.302
25.630,2.360,-7.017,-0.953
24.960,2.220,-9.910,-1.059
23.050,2.470,-8.231,-1.083
20.840,2.400,-8.627,-0.770
25.640,2.290,-8.517,-0.852
18.720,2.820,-8.284,-0.960
24.270,2.890,-9.383,-0.944
25.100,2.570,-7.883,-0.982
19.610,2.110,-2.916,1.838
20.210,2.030,-3.555,1.617
23.500,1.940,-2.877,1.493
22.900,2.110,-2.810,1.535
23.590,1.950,-2.147,1.364
23.310,2.230,-2.664,1.408
19.710,2.190,-2.336,1.079
23.420,2.030,-2.488,1.011
17.480,4.110,0.337,0.361
15.160,4.550,0.416,0.295
16.260,3.860,0.306,0.281
15.240,5.300,0.417,0.366
21.030,4.250,0.349,0.268
14.530,4.890,0.310,0.361
20.250,5.120,0.372,0.337
20.270,4.130,0.305,0.360
16.840,10.490,1.103,-11.782
14.350,13.000,1.195,-12.832
17.770,11.040,1.196,-13.840
15.760,9.320,0.972,-12.565
15.250,11.570,1.284,-14.869
18.050,11.230,1.259,-11.888
14.220,9.810,0.884,-11.483
14.470,10.180,1.037,-14.794
22.640,2.180,-1.502,-2.140
18.010,2.450,-1.513,-1.920
26.410,2.230,-1.424,-2.483
26.020,2.960,-1.200,-2.381
23.440,2.300,-1.392,-1.690
24.080,2.590,-0.975,-1.850
18.290,2.260,-1.227,-2.014
21.380,2.030,-1.264,-1.816
26.440,2.930,6.266,0.304
18.420,3.020,6.807,0.224
25.780,2.440,6.960,0.306
24.330,3.150,7.456,0.278
21.600,2.800,9.286,-4.337
23.220,2.690,8.134,-3.155
20.630,3.040,6.480,-3.319
25.060,2.580,8.070,-4.462
27.030,3.270,-2.779,-1.023
24.880,3.280,-2.723,-1.169
23.720,2.290,-2.902,-1.277
22.800,2.340,-2.385,-0.925
28.440,3.220,-2.909,-0.986
22.870,2.880,-2.444,-0.755
28.070,2.780,-2.572,-0.933
26.210,3.030,-2.622,-0.773
20.210,2.770,10.707,-4.346
19.590,2.480,11.003,-3.999
22.390,2.970,10.583,-5.338
25.090,2.710,9.327,-4.099
24.590,2.890,8.412,-4.812
25.550,3.180,10.669,-5.097
20.920,2.970,11.013,-4.557
17.800,2.750,8.100,-5.298
26.220,2.150,7.388,-3.764
21.190,2.950,7.766,-4.328
21.220,2.530,9.081,-4.685
19.360,2.220,7.131,-4.027
18.750,2.750,7.795,-4.640
22.620,2.100,8.074,-3.159
22.810,2.930,8.073,-4.541
19.010,2.540,8.710,-3.271
20.180,2.650,-3.887,-5.058
28.330,3.260,-3.295,-5.542
26.350,2.900,-3.582,-5.171
20.590,3.030,-3.541,-5.832
22.350,3.440,-4.816,-6.270
21.930,3.580,-4.011,-4.999
28.010,3.510,-4.591,-6.978
19.410,3.290,-3.801,-6.391
19.840,2.650,12.843,-6.071
26.490,2.190,11.529,-5.988
24.570,2.760,13.571,-5.333
18.060,2.570,11.504,-5.535
18.160,2.210,10.234,-5.068
21.700,2.120,11.332,-5.480
22.320,2.460,10.444,-5.217
18.100,2.280,14.292,-5.657
24.620,3.780,9.593,-3.618
20.000,3.400,10.697,-3.986
22.150,3.880,9.392,-2.991
21.430,3.380,10.179,-3.520
19.080,3.230,11.209,-3.451
17.220,3.390,10.480,-3.774
19.750,3.240,11.624,-3.568
16.730,2.960,9.443,-3.579
20.100,8.540,-0.967,-10.682
15.260,7.670,-0.985,-13.857
14.030,11.230,-1.082,-11.212
17.610,7.580,-1.132,-12.437
19.760,9.310,-1.329,-11.100
18.980,8.830,-1.437,-10.009
17.750,8.570,-1.348,-12.715
18.590,9.860,-1.046,-13.586
24.040,3.630,-2.236,1.579
21.870,2.940,-2.718,1.443
24.740,2.560,-2.577,1.322
22.300,3.250,-2.592,1.334
20.150,2.810,-2.800,1.249
27.260,3.010,-2.192,1.554
24.000,3.070,-2.618,1.223
22.350,3.590,-2.873,1.669
19.960,3.880,4.293,-2.165
22.570,3.910,4.164,-1.980
17.880,3.720,4.984,-1.993
23.630,4.190,4.385,-2.161
18.260,3.810,4.356,-2.493
18.420,3.620,5.535,-2.443
21.820,3.950,4.857,-2.230
22.960,4.000,4.402,-2.313
18.160,4.910,6.220,-7.451
16.720,4.530,6.229,-8.808
21.540,4.030,6.768,-7.280
21.020,5.220,8.214,-9.319
19.130,4.530,7.151,-7.205
21.370,3.940,8.193,-8.660
22.580,4.080,7.582,-8.647
22.600,4.700,5.987,-8.166
25.910,2.170,2.191,1.022
26.930,2.580,2.076,1.021
25.890,2.450,2.321,0.998
21.730,2.140,2.489,1.056
25.380,3.110,2.116,1.496
23.220,2.120,1.816,1.616
24.770,2.700,2.050,1.576
20.940,2.630,2.175,1.496
19.320,2.810,-7.389,-0.454
25.530,2.580,-8.163,-0.524
20.810,2.260,-7.946,-0.504
25.810,2.750,-7.394,-0.594
23.420,2.470,-8.062,-0.519
20.610,2.990,-8.232,-0.519
23.550,2.600,-8.405,-0.446
19.500,2.620,-8.931,-0.450
19.570,2.100,-0.070,0.298
19.950,2.710,-0.060,0.344
26.810,2.070,-0.070,0.344
19.500,2.040,-0.053,0.316
18.770,2.290,-0.005,0.255
26.720,2.820,-0.005,0.258
25.970,2.940,-0.005,0.291
22.720,2.060,-0.006,0.315
27.000,2.860,4.167,1.319
23.740,3.020,3.427,1.662
26.690,2.930,3.017,1.657
22.730,2.430,2.819,1.397
25.100,2.850,3.335,1.718
25.700,2.680,3.430,1.303
26.320,3.350,4.061,1.338
25.600,3.370,3.578,1.746
23.250,1.980,-3.780,0.661
18.200,2.800,-3.453,0.621
21.670,2.710,-3.923,0.689
24.350,2.160,-3.460,0.722
24.820,1.990,-3.064,0.748
22.770,2.490,-3.664,0.894
25.060,2.690,-3.683,0.654
21.750,2.040,-3.218,0.910
21.230,9.270,0.656,-15.541
14.480,9.740,0.585,-14.247
19.910,8.930,0.673,-13.822
21.490,10.880,0.522,-17.243
15.730,8.670,0.160,-11.957
21.420,8.250,0.170,-11.885
16.870,11.570,0.157,-13.989
14.650,10.810,0.175,-12.694
26.250,-3.940,0.915,-28.969
28.390,-4.120,0.946,-32.947
31.330,-4.500,1.200,-26.500
29.940,-3.210,0.915,-26.373
30.580,-3.220,0.647,-32.613
29.230,-3.960,0.543,-24.900
31.620,-4.670,0.690,-30.107
24.740,-4.630,0.548,-32.594
22.770,2.200,0.926,0.092
26.630,2.810,0.745,0.082
20.520,2.270,0.813,0.106
26.780,2.890,0.837,0.094
23.090,2.050,0.784,0.085
20.680,2.810,0.881,0.099
23.930,2.920,0.799,0.089
20.230,2.130,0.938,0.096
28.430,2.910,-0.905,0.115
21.600,3.600,-1.027,0.147
26.550,3.800,-0.772,0.136
22.130,2.890,-0.865,0.118
26.110,2.690,-0.860,0.362
26.580,2.750,-0.739,0.312
23.510,3.180,-0.707,0.281
28.090,2.700,-0.881,0.333
27.260,-2.760,-2.176,-27.022
21.260,-2.370,-1.564,-26.553
25.020,-2.610,-1.671,-24.493
28.090,-2.120,-1.926,-27.608
26.190,-2.530,-1.660,-24.178
30.490,-2.560,-1.601,-25.755
31.110,-2.800,-2.021,-32.364
24.770,-2.200,-1.813,-32.864
20.210,2.210,-0.000,0.000
22.540,2.410,-0.000,0.000
19.600,2.370,-0.000,0.000
23.180,2.570,-0.000,0.000
21.400,2.130,-0.000,-0.000
21.210,2.380,-0.000,-0.000
18.400,2.460,-0.000,-0.000
24.880,2.350,-0.000,-0.000
31.220,-0.510,0.276,-16.839
26.150,-0.480,0.252,-17.219
24.820,-0.430,0.218,-18.222
25.060,-0.450,0.313,-23.667
29.000,-0.410,0.178,-18.604
22.830,-0.350,0.210,-18.064
25.910,-0.390,0.207,-20.958
25.590,-0.430,0.232,-22.642
24.720,2.810,2.191,0.788
24.070,2.980,1.809,0.825
22.780,2.550,2.069,1.033
19.970,2.720,1.544,0.818
22.830,2.750,1.398,0.726
19.030,2.220,1.808,0.674
24.610,2.340,1.313,0.741
20.680,2.400,1.432,0.860
18.120,3.340,4.001,-1.774
17.130,3.070,4.183,-1.824
21.580,3.480,4.148,-1.864
22.260,2.870,3.654,-2.047
20.520,4.040,4.480,-1.259
17.240,3.170,3.897,-1.454
21.250,4.260,3.211,-1.420
22.130,3.780,4.187,-1.542
18.740,5.280,-2.550,-19.574
18.740,4.760,-2.488,-14.261
13.400,4.860,-2.711,-16.228
14.320,5.360,-2.845,-16.837
13.720,6.430,-2.954,-12.880
18.800,5.460,-3.060,-15.150
18.780,5.630,-2.706,-16.600
19.220,4.820,-2.762,-15.881
25.470,2.640,-0.532,-0.347
17.730,2.710,-0.581,-0.347
24.460,3.090,-0.439,-0.316
24.050,3.630,-0.474,-0.312
23.270,2.730,-0.764,-0.385
24.390,2.810,-0.785,-0.514
20.840,3.220,-0.806,-0.507
17.650,3.480,-0.774,-0.462
20.540,2.470,-1.375,0.241
20.630,2.730,-1.643,0.289
25.620,2.510,-1.619,0.225
20.990,2.790,-1.539,0.273
18.430,2.300,-1.448,0.252
19.660,2.480,-1.763,0.303
24.600,2.200,-1.349,0.298
21.990,2.170,-1.699,0.355
19.540,2.640,-2.005,1.005
18.900,3.620,-1.600,0.818
16.920,3.290,-1.697,0.822
18.240,3.590,-1.906,0.829
24.650,3.150,-1.665,0.817
18.170,2.550,-1.494,1.090
22.420,3.320,-1.539,1.095
19.200,3.640,-1.836,0.921
24.860,2.580,-0.716,0.378
20.070,2.060,-0.831,0.342
19.790,1.920,-0.824,0.407
20.960,2.230,-0.633,0.327
27.430,2.320,-0.606,0.258
26.980,2.470,-0.474,0.296
21.450,2.230,-0.550,0.281
25.950,2.190,-0.580,0.263
22.320,4.220,-4.793,0.404
20.510,3.100,-5.136,0.422
17.290,3.930,-4.192,0.519
17.380,3.370,-4.520,0.473
18.390,3.430,-4.428,0.678
24.540,3.940,-5.074,0.707
23.520,3.640,-4.554,0.592
20.770,3.800,-4.478,0.512
16.000,8.040,-1.805,-15.015
16.150,7.350,-2.082,-10.530
17.610,9.180,-1.798,-12.439
13.550,8.570,-1.675,-11.352
16.280,7.210,-2.570,-11.202
14.910,7.020,-2.747,-11.842
16.950,7.690,-2.363,-13.095
15.430,8.780,-2.293,-11.025
23.670,3.630,4.447,-1.694
17.980,4.510,3.167,-1.664
19.840,3.540,3.378,-1.824
18.400,4.480,4.320,-2.011
21.530,4.030,3.230,-1.939
20.370,4.120,4.126,-1.768
21.610,3.530,3.855,-2.109
17.310,4.550,4.419,-1.913
19.810,2.840,2.292,-1.952
18.990,2.860,3.094,-2.075
17.390,3.880,2.521,-1.943
19.860,3.510,2.563,-2.026
19.170,2.980,3.172,-1.522
20.080,3.210,2.623,-1.781
21.960,3.040,2.172,-1.433
19.590,3.370,3.196,-2.061
23.630,2.740,4.977,1.935
26.830,3.220,4.960,2.196
23.080,3.230,4.642,1.542
18.970,2.550,5.310,1.694
20.600,3.040,5.840,1.825
25.050,2.230,5.482,1.738
21.870,2.420,5.719,1.636
20.830,2.290,4.564,1.284
16.940,3.860,-0.904,-0.559
15.480,4.100,-0.770,-0.594
14.470,5.150,-0.811,-0.494
14.790,5.530,-1.078,-0.456
17.900,5.350,-0.816,0.025
15.670,3.960,-1.086,0.027
14.300,3.750,-1.117,0.022
16.300,4.840,-1.168,0.019
16.640,3.960,1.895,-0.783
19.250,4.130,1.782,-0.655
20.910,4.590,1.890,-0.850
22.660,4.850,1.918,-0.908
18.600,4.700,1.670,-0.624
15.710,3.760,1.334,-0.729
19.270,3.680,1.380,-0.730
17.010,4.310,1.623,-0.578
24.580,2.950,5.661,-0.466
20.170,3.020,6.718,-0.374
23.630,3.130,6.976,-0.385
21.350,3.110,6.933,-0.459
22.280,3.280,5.775,-0.384
20.860,3.500,5.395,-0.406
19.680,3.790,7.244,-0.330
25.470,3.490,5.793,-0.317
22.230,3.560,1.872,-0.689
19.500,4.430,1.619,-0.828
21.990,3.880,1.878,-0.754
20.860,4.770,1.498,-0.673
16.580,3.290,2.042,-0.670
21.640,4.520,1.811,-0.764
18.120,3.550,1.406,-0.795
16.100,3.710,1.558,-0.628
0,0,0,0
