   BENCHMARK INFORMATION
benchmark definition:    comparison_robust.xml
name:                    comparison_robust
run sets:                SMPMC, PAYNT-AR-1-by-1, PAYNT-AR-MDP-Eval, SMT(LRA)
date:                    Fri, 2025-07-25 19:28:37 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 4 with options '-m molehill --ce none --constraint existsforall' and propertyfile 'None'

inputfile                                                              status                       cpu time   wall time        host
mdp-families-sat_mem_1_virus-big-family_1.yml                          unknown                          2.35        2.94        None
other-sat_box-pushing.yml                                              TIMEOUT                       1800.64     1800.89        None
other-sat_dpm.yml                                                      true                            54.59       54.75        None
other-sat_maze.yml                                                     true                             0.62        0.76        None
pomdp-families-sat_mem_1_dpm-switch-q10_1.yml                          true                             3.04        3.16        None
pomdp-families-sat_mem_1_dpm_1.yml                                     true                           121.71      121.88        None
pomdp-families-sat_mem_1_refuel-04_1.yml                               true                             0.38        0.50        None
pomdp-families-sat_mem_1_rover-100_1.yml                               true                             1.04        1.19        None
pomdp-families-sat_mem_1_rover_1.yml                                   true                           146.82      146.96        None
pomdp-families-sat_mem_2_dpm-switch-q10_2.yml                          TIMEOUT                       1800.63     1800.91        None
pomdp-families-sat_mem_2_dpm_2.yml                                     true                           324.99      325.19        None
pomdp-families-sat_mem_2_obstacles-8-3_2.yml                           TIMEOUT                       1800.58     1801.47        None
pomdp-families-sat_mem_2_obstacles-8-6_2.yml                           TIMEOUT                       1800.61     1801.20        None
pomdp-families-sat_mem_2_refuel-04_2.yml                               true                             0.41        0.54        None
pomdp-families-sat_mem_2_rover-100_2.yml                               true                             3.52        3.64        None
pomdp-families-sat_mem_3_obstacles-8-3_3.yml                           TIMEOUT                       1800.61     1801.04        None
pomdp-families-sat_mem_3_obstacles-8-6_3.yml                           TIMEOUT                       1800.63     1800.92        None
mdp-families-unsat_mem_1_avoid-8-2-big-family_1.yml                    TIMEOUT                       1800.68     1800.94        None
mdp-families-unsat_mem_1_avoid-8-2-easy-big-family_1.yml               TIMEOUT                       1800.73     1801.11        None
mdp-families-unsat_mem_1_avoid-8-2-easy_1.yml                          TIMEOUT                       1800.66     1800.95        None
mdp-families-unsat_mem_1_avoid-8-2_1.yml                               TIMEOUT                       1800.66     1800.88        None
mdp-families-unsat_mem_1_dpm-switch-q10-big-big-family_1.yml           false                            1.95        2.09        None
mdp-families-unsat_mem_1_dpm-switch-q10-big-family_1.yml               false                            0.53        0.68        None
mdp-families-unsat_mem_1_dpm-switch-q10-big_1.yml                      false                            0.68        0.83        None
mdp-families-unsat_mem_1_dpm-switch-q10_1.yml                          false                            0.66        0.82        None
mdp-families-unsat_mem_1_obstacles-10-6-skip-easy-big-family_1.yml     TIMEOUT                       1800.62     1800.89        None
mdp-families-unsat_mem_1_obstacles-10-6-skip-easy_1.yml                TIMEOUT                       1800.62     1800.88        None
mdp-families-unsat_mem_1_obstacles-demo_1.yml                          false                            0.52        0.68        None
mdp-families-unsat_mem_1_rover-100-big-big-family_1.yml                false                            0.89        1.04        None
mdp-families-unsat_mem_1_rover-100-big_1.yml                           false                            0.61        0.77        None
mdp-families-unsat_mem_1_rover-1000-big-family_1.yml                   false                            4.29        4.44        None
mdp-families-unsat_mem_1_rover-1000_1.yml                              false                            0.73        0.89        None
mdp-families-unsat_mem_1_uav-operator-roz-workload-big-family_1.yml    false                            1.85        2.00        None
mdp-families-unsat_mem_1_uav-operator-roz-workload_1.yml               false                            1.06        1.22        None
mdp-families-unsat_mem_1_uav-roz-big-family_1.yml                      false                            2.38        2.53        None
mdp-families-unsat_mem_1_uav-roz_1.yml                                 false                            1.69        1.83        None
mdp-families-unsat_mem_1_virus-big-family_1.yml                        unknown                          2.31        2.46        None
other-unsat_box-pushing.yml                                            TIMEOUT                       1800.63     1800.98        None
other-unsat_dpm.yml                                                    TIMEOUT                       1800.75     1801.02        None
other-unsat_maze.yml                                                   false                            0.54        0.70        None
pomdp-families-unsat_mem_1_avoid_1.yml                                 false                            2.40        2.65        None
pomdp-families-unsat_mem_1_dpm-switch-q10_1.yml                        false                          211.87      212.11        None
pomdp-families-unsat_mem_1_dpm_1.yml                                   TIMEOUT                       1800.61     1800.95        None
pomdp-families-unsat_mem_1_obstacles-8-3_1.yml                         false                            0.44        0.68        None
pomdp-families-unsat_mem_1_obstacles-8-6_1.yml                         false                            0.59        0.84        None
pomdp-families-unsat_mem_1_obstacles-maze-4-2_1.yml                    TIMEOUT                       1800.61     1800.91        None
pomdp-families-unsat_mem_1_obstacles-maze-4_1.yml                      TIMEOUT                       1800.61     1800.94        None
pomdp-families-unsat_mem_2_avoid_2.yml                                 true                           915.09      915.36        None
pomdp-families-unsat_mem_2_dpm-switch-q10_2.yml                        TIMEOUT                       1800.62     1800.89        None
pomdp-families-unsat_mem_2_dpm_2.yml                                   TIMEOUT                       1800.62     1800.91        None
pomdp-families-unsat_mem_2_obstacles-8-3_2.yml                         TIMEOUT                       1800.61     1800.89        None
pomdp-families-unsat_mem_2_obstacles-8-6_2.yml                         TIMEOUT                       1800.62     1800.80        None
pomdp-families-unsat_mem_2_obstacles-maze-4-2_2.yml                    TIMEOUT                       1800.62     1800.80        None
pomdp-families-unsat_mem_2_obstacles-maze-4_2.yml                      TIMEOUT                       1800.62     1800.78        None
