   BENCHMARK INFORMATION
benchmark definition:    comparison_simple.xml
name:                    comparison_simple
run sets:                SMPMC, PAYNT-AR, PAYNT-CEGIS, PAYNT-Hybrid, SMT(LRA)
date:                    Fri, 2025-07-25 03:10:18 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 5 with options '-m molehill --ce none' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
jair-unsat_dpm.yml                           TIMEOUT                       1800.63     1800.87        None
jair-unsat_grid-10-sl-4fsc.yml               false                           22.03       22.17        None
jair-unsat_grid-meet-sl-2fsc.yml             TIMEOUT                       1800.65     1800.93        None
jair-unsat_grid.yml                          false                            0.62        0.77        None
jair-unsat_grid3x3-1fsc.yml                  unknown                          0.65        0.79        None
jair-unsat_grid3x3-2fsc.yml                  unknown                          3.04        3.20        None
jair-unsat_herman.yml                        TIMEOUT                       1800.66     1800.90        None
jair-unsat_maze-sl-5.yml                     TIMEOUT                       1800.62     1800.89        None
jair-unsat_maze.yml                          TIMEOUT                       1800.63     1800.88        None
jair-unsat_pole-res.yml                      unknown                          0.40        0.52        None
jair-unsat_pole.yml                          unknown                          0.75        0.90        None
jair-unsat_recycling-2fsc.yml                unknown                          0.40        0.54        None
jair-unsat_recycling-3fsc.yml                unknown                          0.59        0.75        None
jair-unsat_refuel-06-res.yml                 TIMEOUT                       1800.62     1800.87        None
jair-unsat_tiny_rewards.yml                  unknown                          0.53        0.68        None
pomdps-unsat_mem_1_4x3-95_1.yml              unknown                          0.56        0.71        None
pomdps-unsat_mem_1_4x5x2-95_1.yml            unknown                          0.52        0.67        None
pomdps-unsat_mem_1_drone-4-1_1.yml           TIMEOUT                       1800.63     1800.87        None
pomdps-unsat_mem_1_drone-4-2_1.yml           TIMEOUT                       1800.62     1800.86        None
pomdps-unsat_mem_1_drone-8-2_1.yml           TIMEOUT                       1800.62     1800.94        None
pomdps-unsat_mem_1_grid-avoid-4-0.1_1.yml    false                            0.56        0.72        None
pomdps-unsat_mem_1_hallway_1.yml             unknown                          1.35        1.53        None
pomdps-unsat_mem_1_maze-alex_1.yml           false                           11.55       11.69        None
pomdps-unsat_mem_1_milos-aaai97_1.yml        unknown                          0.54        0.69        None
pomdps-unsat_mem_1_network_1.yml             unknown                          0.51        0.66        None
pomdps-unsat_mem_1_nrp-8_1.yml               false                            0.47        0.60        None
pomdps-unsat_mem_1_query-s2_1.yml            unknown                          0.52        0.65        None
pomdps-unsat_mem_1_query-s3_1.yml            unknown                          0.37        0.50        None
pomdps-unsat_mem_1_refuel-06_1.yml           TIMEOUT                       1800.62     1800.95        None
pomdps-unsat_mem_1_refuel-20_1.yml           TIMEOUT                       1800.62     1800.91        None
pomdps-unsat_mem_1_rocks-12_1.yml            TIMEOUT                       1800.63     1800.86        None
pomdps-unsat_mem_2_4x3-95_2.yml              unknown                          0.52        0.67        None
pomdps-unsat_mem_2_4x5x2-95_2.yml            unknown                          0.52        0.67        None
pomdps-unsat_mem_2_grid-avoid-4-0.1_2.yml    false                            0.63        0.79        None
pomdps-unsat_mem_2_maze-alex_2.yml           TIMEOUT                       1800.62     1800.98        None
