   BENCHMARK INFORMATION
benchmark definition:    comparison_simple.xml
name:                    comparison_simple
run sets:                SMPMC, Paynt-AR, Paynt-CEGIS, Paynt-Hybrid, SMT(LRA), SMPMC
date:                    Thu, 2025-07-17 10:08:56 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           24
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   True
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 6 with options '-m molehill --ce none' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
pomdps-unsat_mem_2_4x3-95_2.yml              false                            0.44        0.55        None
pomdps-unsat_mem_2_4x5x2-95_2.yml            false                            0.54        0.65        None
pomdps-unsat_mem_2_grid-avoid-4-0.1_2.yml    false                            0.37        0.48        None
pomdps-unsat_mem_2_maze-alex_2.yml           TIMEOUT                       1800.61     1800.78        None
pomdps-unsat_mem_2_milos-aaai97_2.yml        false                            0.68        0.79        None
pomdps-unsat_mem_2_network_2.yml             false                            0.36        0.46        None
pomdps-unsat_mem_2_nrp-8_2.yml               TIMEOUT                       1800.48     1801.96        None
pomdps-unsat_mem_2_query-s2_2.yml            false                            0.43        0.53        None
pomdps-unsat_mem_2_query-s3_2.yml            false                           66.45       66.56        None
pomdps-unsat_mem_2_refuel-06_2.yml           TIMEOUT                       1800.62     1800.86        None
pomdps-unsat_mem_3_4x3-95_3.yml              false                           11.20       11.33        None
pomdps-unsat_mem_3_4x5x2-95_3.yml            false                            2.32        2.45        None
pomdps-unsat_mem_3_grid-avoid-4-0.1_3.yml    false                            0.43        0.57        None
pomdps-unsat_mem_3_maze-alex_3.yml           TIMEOUT                       1800.63     1800.80        None
pomdps-unsat_mem_3_network_3.yml             false                           74.95       75.09        None
pomdps-unsat_mem_3_query-s2_3.yml            false                           13.39       13.52        None
pomdps-unsat_mem_3_query-s3_3.yml            false                           31.34       31.48        None
pomdps-unsat_mem_3_refuel-06_3.yml           TIMEOUT                       1800.63     1800.81        None
pomdps-unsat_mem_4_4x3-95_4.yml              false                          572.84      573.07        None
pomdps-unsat_mem_4_grid-avoid-4-0.1_4.yml    false                            3.56        3.69        None
----------------------------------------------------------------------------------------------------------
Run set 2                                    done                         40312.24     1992.37           -


Paynt-CEGIS
Run set 3 of 6 with options 'build/paynt/paynt.py --method cegis' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
----------------------------------------------------------------------------------------------------------
jair-sat_box-pushing-1fsc.yml                unknown                         10.04       11.04        None
jair-sat_box-pushing-2fsc.yml                unknown                         20.93       21.90        None
jair-sat_dpm.yml                             true                             6.90        7.84        None
jair-sat_grid-10-sl-4fsc.yml                 true                             3.31        4.35        None
jair-sat_grid-meet-sl-2fsc.yml               true                           942.96      944.45        None
jair-sat_grid.yml                            true                             3.28        4.31        None
jair-sat_grid3x3-1fsc.yml                    unknown                          4.07        5.06        None
jair-sat_grid3x3-2fsc.yml                    unknown                         15.50       16.52        None
jair-sat_herman.yml                          true                           117.26      118.32        None
jair-sat_maze-sl-5.yml                       TIMEOUT                       1800.71     1802.36        None
jair-sat_maze.yml                            true                            20.16       21.18        None
jair-sat_pole-res.yml                        unknown                          3.14        4.10        None
jair-sat_pole.yml                            unknown                          3.58        4.56        None
jair-sat_recycling-2fsc.yml                  unknown                          2.93        3.88        None
jair-sat_recycling-3fsc.yml                  unknown                          2.85        3.77        None
jair-sat_refuel-06-res.yml                   TIMEOUT                       1800.61     1802.26        None
pomdps-sat_mem_1_4x3-95_1.yml                unknown                          2.64        3.41        None
pomdps-sat_mem_1_4x5x2-95_1.yml              unknown                          2.62        3.40        None
pomdps-sat_mem_1_drone-4-1_1.yml             TIMEOUT                       1800.69     1802.31        None
pomdps-sat_mem_1_drone-4-2_1.yml             TIMEOUT                       1800.67     1802.56        None
pomdps-sat_mem_1_drone-8-2_1.yml             TIMEOUT                       1800.69     1802.39        None
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml      true                             2.85        3.90        None
pomdps-sat_mem_1_hallway_1.yml               unknown                          5.06        6.01        None
pomdps-sat_mem_1_maze-alex_1.yml             true                             3.66        4.55        None
pomdps-sat_mem_1_milos-aaai97_1.yml          unknown                          2.12        2.69        None
pomdps-sat_mem_1_network_1.yml               unknown                          1.69        2.10        None
pomdps-sat_mem_1_nrp-8_1.yml                 true                             2.38        2.98        None
pomdps-sat_mem_1_query-s2_1.yml              unknown                          1.88        2.44        None
pomdps-sat_mem_1_query-s3_1.yml              unknown                          2.12        2.65        None
pomdps-sat_mem_1_refuel-06_1.yml             TIMEOUT                       1800.69     1801.67        None
